game,date,player 0,score 0,player 1,score 1,player 2,score 2,player 3,score 3,player 4,score 4,player 5,score 5,player 6,score 6,player 7,score 7
26416,24,1166,5,1243,8,4907,5,5630,3,2549,3,,,,,,
26417,24,1307,2,4393,2,5685,1,,,,,,,,,,
26418,24,3125,4,4979,3,1156,6,3816,2,1777,7,,,,,,
26419,24,834,5,3766,0,3742,8,5779,8,872,5,,,,,,
26420,24,5630,1,4858,4,4480,2,2890,8,856,5,,,,,,
26421,24,5685,5,4907,7,1243,7,1166,7,1151,6,2894,5,354,6,,
26422,24,3222,2,4931,1,1529,5,,,,,,,,,,
26423,24,2286,3,1307,1,,,,,,,,,,,,
26424,24,1156,9,2972,1,2282,4,1777,2,874,0,,,,,,
26425,24,834,5,4962,8,872,2,3742,7,,,,,,,,
26426,24,1307,0,1289,0,4931,0,1529,0,,,,,,,,
26427,24,3125,5,874,0,2821,6,5544,8,3766,2,4809,9,856,1,1413,8
26428,24,4858,7,2894,5,5630,5,1166,7,1243,9,2890,9,4480,5,5685,5
26429,24,5685,0,1529,0,1307,0,4931,0,,,,,,,,
26430,24,2282,2,890,4,2972,3,4979,4,,,,,,,,
26431,24,3125,6,2821,7,5544,2,1166,2,4809,6,3766,9,1413,8,,
26432,24,1151,2,1307,1,5630,3,4480,5,1529,6,,,,,,
26433,24,3744,3,1289,4,2972,4,2282,7,2288,6,2286,9,,,,
26434,24,5685,2,5544,7,2894,2,1166,7,1243,4,4931,7,,,,
26435,24,4809,1,2821,7,921,5,3125,2,,,,,,,,
26436,24,3766,1,4962,5,1413,5,,,,,,,,,,
26437,24,2286,4,5630,2,2972,6,2282,6,890,5,2288,2,,,,
26438,24,2249,7,4907,3,1243,7,1166,9,5743,9,1289,3,4931,6,,
26439,24,3766,0,4962,1,,,,,,,,,,,,
26440,24,2794,1,3744,1,,,,,,,,,,,,
26441,24,1156,9,5790,5,921,7,5544,2,1378,2,3125,5,,,,
26442,24,4423,5,2821,5,2295,2,4858,5,,,,,,,,
26443,24,2286,5,4931,7,4907,2,1166,3,5743,4,2249,7,2288,2,,
26444,24,890,9,5630,1,3766,9,174,1,921,8,5544,5,3125,5,,
26445,24,1708,5,4858,8,2295,3,2282,7,4458,7,,,,,,
26446,24,1156,7,4962,1,4423,1,,,,,,,,,,
26447,24,2286,8,1307,7,4907,1,1166,9,5743,5,2249,9,2288,4,,
26448,24,921,5,5845,7,3125,1,4549,7,3766,4,,,,,,
26449,24,1289,1,174,1,867,2,,,,,,,,,,
26450,24,5544,7,1164,2,2295,5,1156,2,2282,8,1708,5,4858,9,,
26451,24,5806,6,2286,5,2288,4,4907,1,1166,3,5743,3,3740,2,,
26452,24,1307,5,1312,2,1313,2,,,,,,,,,,
26453,24,4549,2,4962,4,5845,5,,,,,,,,,,
26454,24,174,5,921,3,3125,5,3766,1,4809,9,867,5,,,,
26455,24,1708,4,2282,7,2295,5,1164,4,5544,5,,,,,,
26456,24,387,2,1166,2,4907,2,5743,2,2288,5,2286,0,,,,
26457,24,2282,0,2288,0,5743,0,1166,0,,,,,,,,
26458,24,1309,1,1314,0,1312,1,1313,2,,,,,,,,
26459,24,921,5,174,2,2821,9,3740,1,,,,,,,,
26460,24,5845,5,1708,2,4962,6,4549,3,,,,,,,,
26461,24,1166,1,1243,2,921,1,2456,9,,,,,,,,
26462,24,3740,7,1314,3,1312,2,1313,4,1289,2,1278,8,,,,
26463,24,4549,8,5743,5,2295,4,4907,3,1164,3,387,7,59,8,5845,6
26464,24,2282,4,890,3,4962,6,558,5,,,,,,,,
26465,24,3740,5,1312,4,1313,2,1166,7,1278,9,1289,5,,,,
26466,24,5743,5,1164,3,2295,5,4907,1,3618,2,5845,8,59,9,387,8
26467,24,2249,5,5051,8,4549,8,558,8,4483,2,5114,6,422,5,,
26468,24,2794,1,1313,2,1289,3,1278,5,,,,,,,,
26469,24,1166,5,890,3,3057,2,1395,2,3740,8,,,,,,
26470,24,4962,1,2665,4,,,,,,,,,,,,
26471,24,1772,5,1164,3,4907,2,2295,2,,,,,,,,
26472,24,5114,8,4483,5,558,5,2249,7,4549,8,422,4,,,,
26473,24,907,9,1395,3,1157,6,1313,5,1278,9,1289,4,1531,3,3740,9
26474,24,1659,3,3057,1,890,6,1277,2,1156,9,1166,5,929,7,,
26475,24,59,5,1164,4,4907,0,2483,4,,,,,,,,
26476,24,422,9,2249,5,2863,8,1238,5,3057,8,4483,4,921,2,5114,8
26477,24,3816,8,558,5,4549,9,2972,2,2282,6,,,,,,
26478,24,2890,8,1157,5,1772,9,4907,1,1313,0,1531,4,1278,5,,
26479,24,1166,4,890,6,1395,6,3740,7,,,,,,,,
26480,24,2890,0,4084,0,3057,0,,,,,,,,,,
26481,24,5133,9,1277,7,1164,6,2295,4,865,4,1659,4,2483,9,,
26482,24,2507,0,5114,7,59,0,2249,9,2863,9,1238,3,,,,
26483,24,3816,6,2972,3,1772,8,2282,6,4907,0,174,2,1576,7,,
26484,24,59,2,2295,6,1166,8,5850,5,5133,9,3057,8,3740,5,2483,9
26485,24,1157,0,354,0,4907,0,2281,0,,,,,,,,
26486,24,2227,7,1308,1,1277,4,1595,2,,,,,,,,
26487,24,2863,2,1190,9,2249,4,5114,5,2507,1,,,,,,
26488,24,3816,7,4931,5,2972,7,890,8,1659,5,174,5,2890,9,,
26489,24,3057,5,967,8,2282,8,4549,9,2295,7,59,9,1576,9,2483,8
26490,24,3740,7,1166,7,1175,1,1278,7,1272,8,1157,6,3614,2,,
26491,24,2939,1,1308,4,1164,4,2249,7,2507,3,,,,,,
26492,24,5850,9,1190,8,2972,4,3816,5,5832,9,5114,3,1659,2,,
26493,24,1267,1,1291,4,5464,2,2281,6,907,6,2890,8,174,5,,
26494,24,2665,3,4962,2,,,,,,,,,,,,
26495,24,4508,9,4907,5,1276,1,1772,8,2124,3,,,,,,
26496,24,1157,7,3614,1,1175,1,1278,5,,,,,,,,
26497,24,3469,7,967,8,5175,5,2542,5,1164,1,1964,5,,,,
26498,24,2507,4,1308,2,2972,5,5850,7,1190,8,5832,9,1659,4,5114,3
26499,24,3816,8,5464,6,2281,2,4907,2,4899,1,1276,1,907,9,2890,9
26500,24,3740,2,2483,9,2282,7,890,8,1772,8,1576,9,1727,5,,
26501,24,5919,2,3614,7,1165,2,1121,1,1278,9,,,,,,
26502,24,1164,2,3469,9,2542,8,5175,2,2564,0,4423,4,1964,8,,
26503,24,2972,1,4907,4,4899,2,3816,9,2281,2,2939,1,907,8,1659,9
26504,24,4571,6,2890,9,919,8,1076,5,1727,4,5832,9,4865,2,,
26505,24,2506,4,5175,8,3469,8,1164,4,4423,7,921,8,1964,9,,
26506,24,5919,5,1291,7,1121,3,3614,3,2299,3,,,,,,
26507,24,3847,4,3831,9,1166,2,2197,1,59,5,,,,,,
26508,24,5850,4,4899,3,907,8,1659,4,4086,2,,,,,,
26509,24,5067,9,2679,1,3742,9,5322,5,5832,5,3506,3,,,,
26510,24,919,3,2939,2,4865,7,2281,5,3618,2,3600,6,,,,
26511,24,4571,5,3847,5,5175,8,1164,6,1166,4,5919,1,,,,
26512,24,4423,4,59,7,3831,9,3469,9,422,2,,,,,,
26513,24,892,2,3614,2,1121,2,,,,,,,,,,
26514,24,4899,0,5464,7,2679,8,1659,3,1076,8,4086,5,,,,
26515,24,3600,7,2939,4,4531,8,2782,7,921,9,2054,5,4865,4,890,8
26516,24,5919,5,4565,5,59,8,3831,8,1164,2,3847,5,5067,9,,
26517,24,1955,3,5413,9,3618,5,1772,6,,,,,,,,
26518,24,1166,5,1294,5,3614,4,892,1,,,,,,,,
26519,24,4571,6,5628,9,2929,5,1659,9,4721,5,2679,6,,,,
26520,24,4899,2,5464,7,4865,4,2782,5,907,8,2939,1,3600,4,4086,5
26521,24,5067,9,5513,9,4565,5,2054,2,2743,2,3847,8,1164,5,3831,9
26522,24,2483,7,1955,7,5413,8,3769,2,921,9,1242,1,382,1,,
26523,24,382,0,422,0,5413,0,2162,0,,,,,,,,
26524,24,3614,2,1304,1,1283,1,1291,8,,,,,,,,
26525,24,4079,8,4168,9,4452,8,907,6,1659,3,2679,5,4721,4,4086,8
26526,24,2939,2,2782,5,5464,8,5492,3,2264,7,1166,7,4899,5,1294,7
26527,24,1164,4,3831,8,3506,7,2054,2,5067,9,,,,,,
26528,24,4571,5,2743,4,2929,5,3847,7,5513,9,4565,9,,,,
26529,24,2542,5,1190,8,4168,9,1955,5,921,8,59,9,5413,8,4086,5
26530,24,5492,1,1304,5,4899,1,1283,1,1291,9,907,9,2939,5,,
26531,24,1659,9,4721,3,2782,8,2679,6,1166,8,1411,8,4452,9,5464,9
26532,24,5067,8,4907,1,3831,9,1277,2,3469,9,3506,8,976,7,,
26533,24,919,4,875,2,4565,6,1294,4,1164,4,2743,8,3847,5,,
26534,24,3469,0,2743,0,1294,0,4907,0,4912,0,2939,0,875,0,3908,0
26535,24,4163,5,5513,9,382,2,5722,1,2945,2,2929,9,,,,
26536,24,1318,0,5478,1,1242,2,3084,1,,,,,,,,
26537,24,2483,9,206,6,2506,8,4079,1,5246,6,,,,,,
26538,24,921,2,5686,5,5175,5,1190,9,1183,0,4899,1,5413,8,4086,6
26539,24,907,8,5464,6,2542,5,1411,9,4168,9,1166,4,2679,7,1659,4
26540,24,1304,8,4452,8,1277,5,5492,3,4748,7,4721,7,5536,7,,
26541,24,5513,9,1164,7,4565,7,2929,8,1412,8,4163,5,5067,9,,
26542,24,3084,5,5478,1,1318,2,1296,1,,,,,,,,
26543,24,907,9,5246,4,1659,6,5464,8,5686,5,1183,3,4571,8,,
26544,24,2506,3,206,9,2129,0,1411,6,4168,8,1166,6,2483,9,,
26545,24,1277,5,4907,0,2129,6,2743,7,3469,9,5536,5,4721,8,3908,7
26546,24,5492,8,1304,8,4899,4,875,5,1619,5,,,,,,
26547,24,1730,8,4547,9,382,2,4912,8,4565,6,1164,7,3766,2,5175,7
26548,24,1412,4,2521,5,139,1,5067,8,4163,5,,,,,,
26549,24,1300,2,1296,7,5478,5,1318,4,4488,6,,,,,,
26550,24,5686,3,348,8,3614,2,1183,5,907,6,4571,4,5159,2,,
26551,24,2483,7,1411,4,4168,6,2506,5,206,8,,,,,,
26552,24,5270,0,5752,0,1412,1,4493,0,5067,0,4163,0,2071,0,,
26553,24,973,9,4721,1,5536,3,4907,2,5131,5,2129,5,3516,8,3469,9
26554,24,5464,9,1294,4,3714,5,5246,1,3908,2,,,,,,
26555,24,1619,4,1304,3,4899,1,1931,7,,,,,,,,
26556,24,1164,2,4565,7,4912,7,382,3,3766,8,5175,9,1659,9,3760,7
26557,24,5464,0,5131,2,2972,1,3614,2,3908,2,,,,,,
26558,24,1277,5,1183,0,1300,2,1313,1,5478,5,1318,4,907,9,5455,2
26559,24,5270,1,1447,2,4893,1,,,,,,,,,,
26560,24,4907,2,5686,6,2506,6,206,8,5246,8,1412,1,3714,6,5411,9
26561,24,348,5,4452,2,4168,5,2129,8,3516,7,2483,9,,,,
26562,24,1294,3,1291,8,2741,5,2939,1,,,,,,,,
26563,24,591,6,1304,5,4565,5,4899,4,382,5,4912,5,2863,8,1659,0
26564,24,4667,9,3766,2,5175,5,65,2,3760,5,,,,,,
26565,24,907,8,1730,6,1277,6,2638,2,5850,7,184,1,5131,7,4084,3
26566,24,4721,6,4493,3,4838,3,5752,9,4344,0,2071,7,5067,9,1615,3
26567,24,4493,0,5752,0,5131,0,591,0,,,,,,,,
26568,24,1318,5,1313,7,5478,3,1166,5,1300,4,3541,6,5455,3,,
26569,24,5246,5,5411,5,4748,9,5686,3,206,6,2506,7,4907,2,,
26570,24,4893,7,1447,9,5270,5,,,,,,,,,,
26571,24,2129,9,3516,9,4549,9,2972,1,3908,6,2483,1,,,,
26572,24,2939,3,382,1,1304,4,127,7,5464,5,3084,7,,,,
26573,24,907,0,184,2,4908,2,2638,1,4084,1,1345,6,5131,1,,
26574,24,65,4,3766,5,4161,9,2863,5,4565,7,2256,9,3760,9,3609,9
26575,24,5067,5,2071,2,2827,7,4667,9,,,,,,,,
26576,24,4748,9,3541,7,206,5,5850,3,4907,3,1166,5,5411,5,1738,3
26577,24,3516,5,2129,5,4549,8,2732,7,5246,2,2483,8,,,,
26578,24,1447,8,4893,8,5270,9,,,,,,,,,,
26579,24,3766,7,4161,5,5628,5,2256,9,3626,4,3609,8,,,,
26580,24,2972,7,4565,8,382,1,4912,6,5464,8,5131,5,3760,6,,
26581,24,4095,2,2197,7,2939,2,5455,2,3084,3,,,,,,
26582,24,1097,6,4899,1,59,7,1727,7,,,,,,,,
26583,24,5411,5,2782,5,4908,2,184,3,4907,5,2638,8,1345,7,4608,7
26584,24,2071,9,5067,9,206,8,2929,7,65,7,2581,8,1166,3,5861,5
26585,24,3541,6,74,2,2124,2,1767,9,1738,2,2398,4,,,,
26586,24,5455,1,1172,2,4893,7,1931,8,1177,1,382,1,1300,0,5131,2
26587,24,4508,8,4084,5,4549,9,5246,5,4547,8,2732,5,1851,8,,
26588,24,3084,2,3760,6,3609,7,4161,7,2256,8,4095,2,3431,6,,
26589,24,4344,2,59,4,5850,2,2972,6,4899,0,2521,5,5464,9,,
26590,24,3867,3,1157,6,4912,7,2637,0,3626,8,5802,6,,,,
26591,24,2462,8,5411,6,184,2,4907,2,1166,2,2581,9,3541,3,2398,6
26592,24,5752,6,65,4,74,6,206,8,2071,7,3600,6,,,,
26593,24,1656,2,1931,9,2124,9,1172,7,4908,0,1299,8,1300,6,2206,8
26594,24,3180,9,3034,8,4508,8,4549,8,5246,7,4608,7,1851,8,2738,3
26595,24,5034,9,2256,9,4095,4,4084,5,3760,7,4019,7,,,,
26596,24,5455,0,5005,3,59,7,382,2,,,,,,,,
26597,24,2972,5,4453,5,3831,8,5464,9,2521,8,5911,9,3187,8,5405,7
26598,24,52,5,2071,9,206,7,74,8,3541,7,5820,8,5752,7,2581,9
26599,24,5802,1,184,5,4899,0,4907,4,1318,3,2398,6,4742,7,,
26600,24,1157,4,4912,2,3867,3,3626,3,,,,,,,,
26601,24,4493,6,4739,5,3034,8,4508,7,1166,3,1851,7,2738,5,,
26602,24,4684,4,3180,8,259,6,2665,8,,,,,,,,
26603,24,1164,6,1300,2,2124,7,1172,2,4095,8,2206,9,3760,6,,
26604,24,4019,2,4084,2,2928,0,5034,7,2256,8,,,,,,
26605,24,4907,0,2581,2,513,2,3541,1,907,2,52,1,2398,2,4742,0
26606,24,4899,2,59,5,5005,5,5455,0,,,,,,,,
26607,24,5464,5,4748,7,2521,8,2972,1,5911,9,5246,7,,,,
26608,24,1948,2,1079,9,3180,9,259,3,5820,5,2738,9,,,,
26609,24,1157,4,1318,3,1659,6,2637,2,5953,5,,,,,,
26610,24,4739,4,4095,4,1851,5,4912,2,872,9,595,5,3626,6,,
26611,24,2206,5,1164,5,1166,9,1300,7,1172,5,3760,8,,,,
26612,24,5455,3,5575,1,513,8,5288,5,4899,1,1144,0,,,,
26613,24,2744,6,4809,8,4084,4,5034,9,1503,5,1076,7,3444,2,,
26614,24,2665,2,4684,4,,,,,,,,,,,,
26615,24,4019,5,2256,9,2124,3,2085,2,2928,6,3506,9,2456,7,,
26616,24,3187,6,4344,4,4748,9,2640,5,3831,7,2063,2,1043,9,,
26617,24,5246,0,5752,5,3909,8,3541,0,2398,5,52,7,,,,
26618,24,4424,8,4979,5,907,8,2521,8,2581,9,4453,6,4907,5,173,8
26619,24,110,0,5628,5,4095,3,1659,7,5246,7,5017,5,5953,5,2637,6
26620,24,1948,8,3760,8,3626,9,595,8,2206,9,2085,5,4739,6,259,9
26621,24,2065,1,4908,4,2246,7,1172,3,,,,,,,,
26622,24,1166,5,513,9,5034,6,4809,7,2744,7,1344,5,2576,8,,
26623,24,2171,5,872,8,1164,2,4912,6,2456,3,,,,,,
26624,24,2256,9,1976,9,3506,5,3729,8,1076,8,73,2,,,,
26625,24,121,3,5575,5,5455,6,1144,3,1931,9,4899,4,5471,5,5288,8
26626,24,2124,5,2640,3,4748,2,3516,6,2928,8,1043,8,2462,5,3496,7
26627,24,4503,2,2398,4,4344,5,907,9,2521,9,38,9,4453,7,4907,5
26628,24,3831,4,4095,4,5551,4,595,9,1659,8,5246,0,1738,4,173,9
26629,24,3760,5,4739,5,2085,3,3909,9,259,8,4549,5,,,,
26630,24,1172,4,5034,9,3982,2,2246,8,1243,1,1097,5,5017,3,2576,7
26631,24,2456,8,5206,8,1344,5,3626,7,1166,4,4912,3,2744,4,,
26632,24,1144,8,4899,3,4908,1,1164,3,5471,8,5288,9,1931,8,,
26633,24,3506,6,4809,9,2171,2,513,5,2638,0,872,5,2256,9,,
26634,24,1076,8,907,9,5455,1,3516,9,2928,5,110,8,152,4,2398,5
26635,24,3760,9,4907,2,1243,2,1836,7,4997,8,2743,8,2085,7,2521,9
26636,24,4549,7,1751,2,4748,8,4739,8,2576,8,173,6,5343,7,,
26637,24,3982,6,1318,7,1097,5,1168,1,5034,9,183,7,2197,1,,
26638,24,1156,5,259,2,3180,8,3909,5,,,,,,,,
26639,24,3626,9,1931,8,4899,2,1164,1,1166,4,4912,7,2744,9,,
26640,24,5288,9,5471,2,3491,7,4908,6,1144,2,2140,1,3141,6,,
26641,24,5206,1,2456,5,4809,8,4858,9,2171,8,513,7,1344,6,,
26642,24,3187,5,4424,7,1762,5,872,5,2124,1,2256,9,3506,2,,
26643,24,3626,0,1097,0,4858,0,,,,,,,,,,
26644,24,1157,7,110,6,2928,3,907,8,2398,6,2062,2,,,,
26645,24,1076,6,3760,5,2743,7,2521,8,972,8,4907,2,4997,5,1836,5
26646,24,4549,6,1751,0,4748,3,2085,8,4739,9,5343,7,173,7,,
26647,24,1659,5,5034,8,1751,7,1156,6,3982,1,1856,7,1168,3,,
26648,24,3141,9,2140,0,2744,5,3840,7,1166,2,4912,4,,,,
26649,24,5288,9,4908,2,3491,7,5471,2,1318,7,1144,3,4055,3,,
26650,24,872,7,2256,5,3909,8,259,5,,,,,,,,
26651,24,3516,8,1976,9,3626,5,3496,5,4424,2,4503,1,3187,3,,
26652,24,1157,5,1931,2,110,9,2928,4,2206,4,907,8,2062,4,,
26653,24,4907,2,1156,7,1836,9,4997,5,2521,5,3743,2,2398,1,,
26654,24,173,9,1076,8,972,9,2085,5,4549,8,2282,7,,,,
26655,24,2462,9,1659,5,5034,9,3831,7,1751,9,4739,8,2744,9,3141,9
26656,24,1393,2,2925,2,1144,1,4886,4,3982,2,1318,7,1097,9,,
26657,24,2140,4,3760,7,3491,6,3840,8,5471,0,5288,7,,,,
26658,24,3626,2,2256,5,259,2,,,,,,,,,,
26659,24,1157,5,513,5,4424,1,,,,,,,,,,
26660,24,3187,5,2062,5,4907,2,4997,5,1836,8,3635,9,2124,8,907,9
26661,24,3743,3,4055,7,1319,3,1321,4,4858,5,4882,1,,,,
26662,24,2085,0,1156,7,5133,6,5380,4,97,8,2610,4,2398,7,,
26663,24,2282,2,4549,9,3909,7,972,7,,,,,,,,
26664,24,5722,2,1751,0,1168,4,2085,7,2206,7,1659,0,3141,7,,
26665,24,2744,8,3840,7,1751,0,5034,5,872,9,2961,2,2140,1,173,8
26666,24,1781,9,1393,1,5902,6,3878,2,5464,9,1097,9,4389,5,,
26667,24,259,8,3635,4,1751,1,5911,9,1995,5,,,,,,
26668,24,4907,2,4858,9,1836,8,4997,8,3626,9,3187,9,137,7,2398,9
26669,24,2256,8,4721,7,5380,6,907,9,1076,4,,,,,,
26670,24,1319,8,1321,1,3743,4,2062,7,2610,2,90,3,,,,
26671,24,1156,4,4549,4,3909,8,4809,2,,,,,,,,
26672,24,4423,9,3840,8,872,7,5034,9,972,4,976,4,173,9,2140,2
26673,24,2085,2,625,5,3746,6,3444,9,5722,7,1168,1,393,8,1659,8
26674,24,465,8,2129,9,5464,8,2744,7,2961,5,1393,1,4029,7,1164,0
26675,24,1508,9,1751,7,2124,5,5902,9,3878,9,5339,3,1781,7,4389,6
26676,24,1995,5,137,7,5911,9,1836,5,259,9,5577,5,,,,
26677,24,4858,9,4997,9,3895,1,1313,7,4907,3,1314,1,3886,9,,
26678,24,2610,2,2398,2,2062,7,907,7,1076,3,4606,8,2487,7,5380,8
26679,24,2665,7,872,2,2410,6,,,,,,,,,,
26680,24,3840,8,1156,2,976,0,5356,9,972,9,1659,5,3626,9,2470,2
26681,24,173,9,2140,2,4423,6,5034,8,3746,1,625,3,,,,
26682,24,4882,0,2515,6,1319,5,1168,2,1321,0,5722,8,,,,
26683,24,2085,5,2744,9,5464,8,4908,3,465,1,4557,7,,,,
26684,24,1413,8,5902,6,4549,4,3909,2,,,,,,,,
26685,24,3916,1,5339,4,3878,8,1781,4,4487,1,4389,8,1583,9,,
26686,24,1995,9,3886,3,1076,5,2929,5,5628,7,4907,2,,,,
26687,24,3496,7,907,9,2487,9,5577,4,1751,0,2398,6,137,5,3560,8
26688,24,1313,2,3895,0,1314,1,1337,4,,,,,,,,
26689,24,1788,9,2507,0,3743,0,1659,7,1128,5,2842,3,1508,9,,
26690,24,2470,4,4997,7,4683,7,2229,9,4423,5,4606,8,3626,6,,
26691,24,625,7,4882,2,4834,9,1168,1,1321,5,753,0,,,,
26692,24,3187,8,173,8,2140,5,2515,2,2295,1,2085,4,4557,2,,
26693,24,4858,9,4908,7,4493,8,2820,5,5693,6,3113,3,40,9,131,2
26694,24,1413,4,2410,8,3909,3,3499,6,,,,,,,,
26695,24,2744,8,3878,8,4487,0,2061,7,1781,5,4389,6,1583,9,,
26696,24,3886,6,4907,1,5577,7,137,5,52,7,1995,2,,,,
26697,24,753,0,4882,0,1168,0,1278,0,,,,,,,,
26698,24,5577,0,4364,0,3886,0,137,0,,,,,,,,
26699,24,2470,2,1076,5,1727,3,4606,7,1659,5,2702,9,2229,9,4683,8
26700,24,2842,7,1313,2,3895,0,1314,3,1337,7,1278,0,1173,0,,
26701,24,4997,7,304,5,1128,5,4409,5,1788,8,2507,1,,,,
26702,24,5737,0,4606,0,1076,0,4683,0,,,,,,,,
26703,24,2220,1,2515,5,2295,7,625,6,2085,3,5464,9,3626,8,3098,8
26704,24,40,9,2140,2,818,3,1164,6,1183,3,3746,8,5024,9,4424,7
26705,24,4908,4,5693,2,3113,2,,,,,,,,,,
26706,24,173,9,3187,2,131,2,4389,8,4979,8,1781,9,2744,8,,
26707,24,99,5,2410,6,3499,5,,,,,,,,,,
26708,24,2842,3,1168,4,1173,7,1322,0,1313,7,4914,5,4882,1,,
26709,24,1128,0,4843,7,4997,5,304,5,907,9,4409,5,1788,8,2507,8
26710,24,1314,1,1310,3,2289,5,2820,5,2621,8,,,,,,
26711,24,1076,1,1263,1,2085,4,3560,9,,,,,,,,
26712,24,1128,5,625,6,2295,2,4731,8,3496,8,3626,7,,,,
26713,24,3746,8,1337,4,1183,6,1164,8,5024,9,5339,5,4424,8,818,4
26714,24,2061,9,513,5,4908,3,4364,7,2744,9,5577,1,3187,6,52,5
26715,24,3499,8,4995,8,2410,7,99,4,,,,,,,,
26716,24,4914,7,1313,4,4907,2,1168,3,2298,4,4930,2,3113,5,1714,6
26717,24,5737,3,1173,5,2842,5,4809,5,2470,4,137,8,173,9,,
26718,24,304,3,4409,4,907,7,1659,1,1788,3,,,,,,
26719,24,131,7,2621,5,2507,7,2820,5,2481,2,1263,5,4997,7,,
26720,24,1294,4,1310,2,1314,3,1322,0,4843,6,4882,2,,,,
26721,24,3743,2,3626,6,1772,8,2085,4,,,,,,,,
26722,24,5974,8,1183,4,2295,6,4452,6,1076,3,4424,8,5339,1,,
26723,24,2744,9,5577,5,1164,7,4364,7,2061,7,3992,9,818,6,52,9
26724,24,3746,5,4908,5,1751,0,5845,3,,,,,,,,
26725,24,4684,5,4995,7,2410,9,99,7,5737,5,,,,,,
26726,24,5304,7,2842,7,4907,2,1173,8,3187,1,137,8,2470,7,,
26727,24,4079,0,1918,0,5737,0,1543,0,,,,,,,,
26728,24,1313,2,4914,5,1889,5,1337,6,2298,2,1582,8,1714,6,,
26729,24,173,9,131,1,1447,0,1263,2,1985,0,907,6,,,,
26730,24,4887,0,4812,6,1314,1,1310,6,4893,5,4901,5,4825,5,2507,6
26731,24,818,5,5974,8,4452,8,1183,5,5577,7,2085,8,3626,4,5339,7
26732,24,2061,9,1447,8,3992,8,4424,5,1076,3,1413,9,1788,8,,
26733,24,5024,4,5752,2,,,,,,,,,,,,
26734,24,2410,7,3512,3,4995,5,99,3,,,,,,,,
26735,24,1772,2,2744,9,1985,7,5845,6,131,5,,,,,,
26736,24,4882,0,4806,8,3895,2,4811,6,4908,4,1294,7,1944,9,,
26737,24,3909,9,2702,8,,,,,,,,,,,,
26738,24,1582,7,2298,5,4914,1,1313,6,1889,7,1918,6,137,8,2470,6
26739,24,1403,0,1314,0,4812,0,4908,0,,,,,,,,
26740,24,173,9,4458,7,595,8,907,9,4066,8,1164,3,1263,2,,
26741,24,1238,5,1183,1,4748,9,5577,2,3626,8,5339,5,1413,9,1788,7
26742,24,818,6,5974,9,4424,5,1076,7,2085,8,1240,9,4452,8,,
26743,24,3909,1,2702,2,,,,,,,,,,,,
26744,24,2507,2,2534,5,5845,5,5024,8,1985,5,1168,1,5752,7,513,3
26745,24,4079,7,5304,6,2061,5,2295,1,2620,9,5737,7,3098,9,1682,9
26746,24,2470,9,2610,1,3618,9,2054,9,399,4,1889,4,1918,5,1543,7
26747,24,1169,8,1314,3,1309,6,3895,2,1313,6,4914,4,2298,5,2250,3
26748,24,1263,4,1164,2,5133,0,1582,3,1079,9,595,8,173,8,137,7
26749,24,2286,8,5577,8,1294,8,5061,5,907,9,3187,2,1914,2,1077,7
26750,24,2085,8,5133,1,1836,8,5861,4,4424,0,4458,5,5974,9,,
26751,24,5752,6,1183,7,2534,9,5845,6,3626,8,1985,9,1413,9,2507,2
26752,24,4825,7,1245,1,4901,7,2771,0,2188,1,818,6,2713,2,,
26753,24,3939,7,1935,9,4452,8,1076,5,2702,9,2620,9,5737,7,,
26754,24,4812,7,1240,9,1310,2,2771,5,1323,1,4893,7,,,,
26755,24,4908,8,1889,8,1821,2,399,5,5304,8,1403,5,2961,5,,
26756,24,3730,3,5133,1,3729,9,5024,3,1543,5,3098,9,2470,8,,
26757,24,2250,5,976,6,2298,2,1169,7,1314,3,4914,8,1313,4,1918,6
26758,24,4812,0,1294,0,1240,0,356,0,,,,,,,,
26759,24,173,8,5302,5,1550,5,1263,6,2295,8,1582,1,595,9,,
26760,24,1974,8,4409,7,5122,8,5577,4,5940,8,5061,5,247,7,137,5
26761,24,4797,8,4904,5,3895,0,1309,5,4597,3,,,,,,
26762,24,5974,8,4458,7,3187,2,1940,1,2481,8,4599,7,2286,8,907,8
26763,24,818,3,2610,6,1077,8,1836,7,2085,9,2534,6,1477,7,5861,8
26764,24,2702,9,3626,7,5845,5,4976,8,1935,7,3939,5,5752,2,,
26765,24,4702,7,1692,5,399,2,1821,1,4908,3,3992,8,5023,9,1413,7
26766,24,2470,7,1543,5,1750,3,5024,9,1403,7,1156,9,5304,5,976,7
26767,24,2250,6,2298,4,4812,0,4914,5,1263,2,1918,6,1621,5,,
26768,24,173,7,1781,7,1985,6,2405,9,967,9,2295,4,1550,8,,
26769,24,247,9,5940,2,2210,5,5577,3,5122,6,3487,9,4409,8,137,6
26770,24,1245,0,3895,1,1309,5,865,6,2481,5,5669,5,1974,8,4597,4
26771,24,2206,8,5861,9,5974,8,818,3,3187,2,5171,8,3113,5,2610,5
26772,24,2534,8,5845,7,115,8,907,9,5752,9,4599,8,2085,5,,
26773,24,2702,9,4976,8,1935,1,1836,7,3939,5,,,,,,
26774,24,1294,7,4908,5,4835,2,1240,8,513,5,1477,2,356,9,1077,3
26775,24,2972,0,818,0,2610,0,3113,0,,,,,,,,
